Ticker,Price_to_Earnings,Dividend_Yield,Dividend_Date,UNIX_Div_Date
COD.L,11.845574,NULL,NULL,NULL
LZAGY,24.460001,NULL,NULL,NULL
CTVA,28.649681,NULL,NULL,NULL
VICI,12.736514,NULL,NULL,NULL
0TD7.L,34.85974,NULL,NULL,NULL
MIELF,18.236145,NULL,NULL,NULL
0LOD.L,NULL,NULL,NULL,NULL
0R3W.IL,28.366892,NULL,NULL,NULL
BDORY,4.180451,NULL,NULL,NULL
MTW.L,4066.6665,NULL,NULL,NULL
ASAZF,24.413914,NULL,NULL,NULL
DOTD.L,2495.0002,NULL,NULL,NULL
GABI.L,6600.0,NULL,NULL,NULL
0JZ0.L,48.135223,NULL,NULL,NULL
0HVB.L,29.624657,NULL,NULL,NULL
RWA.L,1245.7144,NULL,NULL,NULL
SGOP.XC,11.804143,NULL,NULL,NULL
LBLCF,21.067654,NULL,NULL,NULL
RNECY,13.875001,NULL,NULL,NULL
CTUKL.XC,NULL,NULL,NULL,NULL
AMKAF,3.5975966,NULL,NULL,NULL
AMKBF,3.667928,NULL,NULL,NULL
BKR,18.58982,NULL,NULL,NULL
0RKY.IL,5.6177583,NULL,NULL,NULL
RWAL.XC,1240.0,NULL,NULL,NULL
0HTG.L,NULL,NULL,NULL,NULL
PAF.L,545.3334,NULL,NULL,NULL
HINTL.XC,1325.0,NULL,NULL,NULL
AMADY,32.566208,NULL,NULL,NULL
AMKBY,3.605263,NULL,NULL,NULL
TTRAF,24.636364,NULL,NULL,NULL
DNBBY,8.741526,NULL,NULL,NULL
MIELY,18.03012,NULL,NULL,NULL
DNBBF,8.731064,NULL,NULL,NULL
LWIL.XC,NULL,NULL,NULL,NULL
MLM,28.654888,NULL,NULL,NULL
BIOGL.XC,NULL,NULL,NULL,NULL
GMGSF,30.924528,NULL,NULL,NULL
HINT.L,1318.75,NULL,NULL,NULL
EXOA.XC,5.595718,NULL,NULL,NULL
BIOG.L,NULL,NULL,NULL,NULL
VID.L,934.2857,NULL,NULL,NULL
GIVNZ.XC,35.885117,NULL,NULL,NULL
THLEF,24.671053,NULL,NULL,NULL
VCP.L,NULL,NULL,NULL,NULL
THLLY,24.228924,NULL,NULL,NULL
0J3H.L,11.740857,NULL,NULL,NULL
HAL,11.847353,NULL,NULL,NULL
BBDO,11.583333,NULL,NULL,NULL
SWZCF,15.771368,NULL,NULL,NULL
WUXIF,23.708889,NULL,NULL,NULL
CCEP,16.750622,NULL,NULL,NULL
HENKY,19.909092,NULL,NULL,NULL
SCMWY,15.732804,NULL,NULL,NULL
LWI.L,NULL,NULL,NULL,NULL
TUNE.L,1699.9999,NULL,NULL,NULL
BOOK.L,377.8626,NULL,NULL,NULL
GSEOL.XC,3670.0002,NULL,NULL,NULL
TLGPY,23.790909,NULL,NULL,NULL
0K34.L,22.26087,NULL,NULL,NULL
0DQ7.IL,36.39488,NULL,NULL,NULL
ED,13.138847,NULL,NULL,NULL
BIPS.L,3380.0,NULL,NULL,NULL
VIDL.XC,930.0,NULL,NULL,NULL
0A3Z.IL,NULL,NULL,NULL,NULL
0I9F.L,29.019445,NULL,NULL,NULL
ASAZY,23.724138,NULL,NULL,NULL
TET.L,2777.7776,NULL,NULL,NULL
RST.L,NULL,NULL,NULL,NULL
EFX,58.791473,NULL,NULL,NULL
TETL.XC,2766.6665,NULL,NULL,NULL
LYB,13.433477,NULL,NULL,NULL
0M1R.L,19.692,NULL,NULL,NULL
CDW,28.316708,NULL,NULL,NULL
0KC4.L,22.967167,NULL,NULL,NULL
0K10.L,35.6297,NULL,NULL,NULL
AAUKF,13.263158,NULL,NULL,NULL
0LO3.L,82.03543,NULL,NULL,NULL
TKO.L,5250.0,NULL,NULL,NULL
BMK.L,NULL,NULL,NULL,NULL
JPPHY,13.940298,NULL,NULL,NULL
ITM.L,NULL,NULL,NULL,NULL
GSEO.L,3610.0,NULL,NULL,NULL
0LRK.L,50.281593,NULL,NULL,NULL
WIT,22.114231,NULL,NULL,NULL
CPIC.IL,NULL,NULL,NULL,NULL
0QL6.IL,68.671326,NULL,NULL,NULL
RWNFF,6.281734,NULL,NULL,NULL
EAT.L,1043.125,NULL,NULL,NULL
OEZVY,10.527273,NULL,NULL,NULL
VMC,36.39904,NULL,NULL,NULL
ORAP.XC,17.865574,NULL,NULL,NULL
MPWR,68.42407,NULL,NULL,NULL
FABGS.XC,NULL,NULL,NULL,NULL
DISPF,59.913795,NULL,NULL,NULL
HVRRY,16.383705,NULL,NULL,NULL
HPGLY,4.2730246,NULL,NULL,NULL
TM17.L,1407.1428,NULL,NULL,NULL
0OIR.IL,92.82609,NULL,NULL,NULL
ATEYY,52.12821,NULL,NULL,NULL
0QOQ.L,20.527342,NULL,NULL,NULL
XPP.L,1071.1865,NULL,NULL,NULL
0OQV.IL,18.40164,NULL,NULL,NULL
0R23.L,20.00579,NULL,NULL,NULL
XPPL.XC,1067.7966,NULL,NULL,NULL
0RCO.IL,19.868105,NULL,NULL,NULL
W7L.L,3490.9092,NULL,NULL,NULL
COIN,NULL,NULL,NULL,NULL
SLF,10.972043,NULL,NULL,NULL
ANSS,62.07156,NULL,NULL,NULL
GWLIF,18.327585,NULL,NULL,NULL
IMO,8.39697,NULL,NULL,NULL
RWEOY,6.1811147,NULL,NULL,NULL
0II3.L,40.045307,NULL,NULL,NULL
NGLOY,12.941744,NULL,NULL,NULL
HLAGF,4.203373,NULL,NULL,NULL
TGOPY,5.1677966,NULL,NULL,NULL
0I35.L,20.460617,NULL,NULL,NULL
0JQQ.L,9.731007,NULL,NULL,NULL
0OLD.IL,NULL,NULL,NULL,NULL
ADSD.XC,NULL,NULL,NULL,NULL
0XVU.L,NULL,NULL,NULL,NULL
IDOX.L,6360.0,NULL,NULL,NULL
DSCSY,58.12766,NULL,NULL,NULL
PRV.L,1822.8572,NULL,NULL,NULL
ADTTF,51.42308,NULL,NULL,NULL
SWRAY,13.747369,NULL,NULL,NULL
WUXAY,22.2,NULL,NULL,NULL
MDB,NULL,NULL,NULL,NULL
SNGNF,12.357143,NULL,NULL,NULL
CAML.L,Infinity,NULL,NULL,NULL
KMRL.XC,190.05847,NULL,NULL,NULL
SGAPY,12.475525,NULL,NULL,NULL
PWR,43.217728,NULL,NULL,NULL
DG,15.455697,NULL,NULL,NULL
HXGBY,31.228573,NULL,NULL,NULL
AIE.L,652.6316,NULL,NULL,NULL
HNE.L,598.913,NULL,NULL,NULL
0ILK.IL,8.653334,NULL,NULL,NULL
CHT,25.24,NULL,NULL,NULL
BRDCY,12.307471,NULL,NULL,NULL
HUBS,NULL,NULL,NULL,NULL
0RCG.IL,2.4206536,NULL,NULL,NULL
0KS2.L,NULL,NULL,NULL,NULL
0KS6.L,13.265148,NULL,NULL,NULL
0K9P.IL,52.623905,NULL,NULL,NULL
BGLP.L,4.521739,NULL,NULL,NULL
0KCI.L,20.842262,NULL,NULL,NULL
0RB7.IL,34.56919,NULL,NULL,NULL
AIEL.XC,633.3334,NULL,NULL,NULL
TGOPF,5.137372,NULL,NULL,NULL
PGHNZ.XC,26.379795,NULL,NULL,NULL
BRK.L,1570.7965,NULL,NULL,NULL
GBOOF,9.6357155,NULL,NULL,NULL
0HQP.L,15.107994,NULL,NULL,NULL
0A0I.IL,19.96005,NULL,NULL,NULL
PRVL.XC,1794.2858,NULL,NULL,NULL
WEGZY,27.5996,NULL,NULL,NULL
0HFB.L,36.302895,NULL,NULL,NULL
LDSVF,40.142097,NULL,NULL,NULL
KMR.L,187.4269,NULL,NULL,NULL
RYAAY,12.008498,NULL,NULL,NULL
0IZ8.IL,19.858023,NULL,NULL,NULL
WIL.L,1472.7273,NULL,NULL,NULL
MARUY,9.122234,NULL,NULL,NULL
MARUF,9.110526,NULL,NULL,NULL
SJG.L,926.9231,NULL,NULL,NULL
HPQ,8.967792,NULL,NULL,NULL
PEG,10.354724,NULL,NULL,NULL
HNEL.XC,591.3043,NULL,NULL,NULL
VANQL.XC,697.5,NULL,NULL,NULL
VANQ.L,695.0,NULL,NULL,NULL
AVCT.L,NULL,NULL,NULL,NULL
VWSYF,NULL,NULL,NULL,NULL
VIC.L,2200.0,NULL,NULL,NULL
HEN3D.XC,22.348766,NULL,NULL,NULL
SRENZ.XC,19.566074,NULL,NULL,NULL
TEGL.XC,1373.3333,NULL,NULL,NULL
0JFH.L,4.7380743,NULL,NULL,NULL
SJGL.XC,923.07697,NULL,NULL,NULL
CABKE.XC,7.187037,NULL,NULL,NULL
DX.L,1182.5,NULL,NULL,NULL
TEG.L,1370.0,NULL,NULL,NULL
0UNI.L,8.715986,NULL,NULL,NULL
DLTR,24.910799,NULL,NULL,NULL
CCEPA.XC,16.829268,NULL,NULL,NULL
RECI.L,1366.6666,NULL,NULL,NULL
0IZC.IL,22.11111,NULL,NULL,NULL
0R8U.IL,13.667973,NULL,NULL,NULL
CVE,9.555633,NULL,NULL,NULL
0KSR.L,61.900124,NULL,NULL,NULL
JAGI.L,NULL,NULL,NULL,NULL
0RDS.IL,12.6364565,NULL,NULL,NULL
VWDRY,NULL,NULL,NULL,NULL
AVONL.XC,NULL,NULL,NULL,NULL
WILL.XC,1436.3636,NULL,NULL,NULL
0RH1.L,6.876379,NULL,NULL,NULL
BCS,4.337209,NULL,NULL,NULL
0HG3.L,66.42592,NULL,NULL,NULL
NET,NULL,NULL,NULL,NULL
CCEP.L,16.666666,NULL,NULL,NULL
RECIL.XC,1366.6666,NULL,NULL,NULL
ADM,7.378303,NULL,NULL,NULL
AMSE.XC,31.915424,NULL,NULL,NULL
JAGIL.XC,NULL,NULL,NULL,NULL
SSUMY,8.42674,NULL,NULL,NULL
BOOT.L,1400.0,NULL,NULL,NULL
0HA0.IL,10.256268,NULL,NULL,NULL
GABIL.XC,6500.0,NULL,NULL,NULL
AVON.L,NULL,NULL,NULL,NULL
PUK,8.1170635,NULL,NULL,NULL
0O5H.IL,25.788395,NULL,NULL,NULL
0HL8.L,7.0025,NULL,NULL,NULL
0HRJ.L,19.756098,NULL,NULL,NULL
DTRUY,8.252427,NULL,NULL,NULL
0IW5.IL,24.081541,NULL,NULL,NULL
GBOOY,9.265774,NULL,NULL,NULL
HOP.XC,24.081541,NULL,NULL,NULL
0L5V.L,44.576736,NULL,NULL,NULL
0L9G.L,10.116595,NULL,NULL,NULL
FERVF,152.0,NULL,NULL,NULL
HLCL.L,NULL,NULL,NULL,NULL
BOOTL.XC,1386.6666,NULL,NULL,NULL
0M9A.IL,18.098257,NULL,NULL,NULL
SSUMF,8.351648,NULL,NULL,NULL
TTWO,NULL,NULL,NULL,NULL
NAPRF,6.8901052,NULL,NULL,NULL
DFS.L,1188.0,NULL,NULL,NULL
0EYG.IL,7.790365,NULL,NULL,NULL
TOPC.XC,21.924421,NULL,NULL,NULL
ZEALC.XC,NULL,NULL,NULL,NULL
DTGHF,8.156691,NULL,NULL,NULL
NPSNY,6.8587704,NULL,NULL,NULL
AEP.L,754.8387,NULL,NULL,NULL
DFSL.XC,1184.0,NULL,NULL,NULL
0FF9.IL,40.82168,NULL,NULL,NULL
HALD.XC,11.580524,NULL,NULL,NULL
0LIB.L,23.718924,NULL,NULL,NULL
LSL.L,NULL,NULL,NULL,NULL
LONNZ.XC,24.408672,NULL,NULL,NULL
BRFI.L,NULL,NULL,NULL,NULL
0GW3.IL,NULL,NULL,NULL,NULL
0QNO.L,9.433595,NULL,NULL,NULL
0RPR.IL,9.652571,NULL,NULL,NULL
OTBL.XC,2750.0,NULL,NULL,NULL
OTB.L,2750.0,NULL,NULL,NULL
RWED.XC,6.20202,NULL,NULL,NULL
HLCLL.XC,NULL,NULL,NULL,NULL
0MGC.IL,34.22688,NULL,NULL,NULL
SUHJY,9.028571,NULL,NULL,NULL
AIPUY,110.117645,NULL,NULL,NULL
PUKPF,7.7539687,NULL,NULL,NULL
0RGZ.IL,NULL,NULL,NULL,NULL
ELIX.L,2148.148,NULL,NULL,NULL
FANUY,27.339624,NULL,NULL,NULL
SUHJF,9.004763,NULL,NULL,NULL
TRAUF,887.2,NULL,NULL,NULL
LI,118.86956,NULL,NULL,NULL
GOLD,519.8334,NULL,NULL,NULL
RCDOL.XC,NULL,NULL,NULL,NULL
0R28.IL,NULL,NULL,NULL,NULL
ANYYY,18.24,NULL,NULL,NULL
FANG,8.646058,NULL,NULL,NULL
IFCZF,35.03433,NULL,NULL,NULL
TSCDF,15.44,NULL,NULL,NULL
0K80.L,76.90338,NULL,NULL,NULL
RCDO.L,NULL,NULL,NULL,NULL
0QYZ.L,28.910143,NULL,NULL,NULL
HRSHF,11.375,NULL,NULL,NULL
BCLYF,4.186046,NULL,NULL,NULL
GASNY,11.408163,NULL,NULL,NULL
0IHM.IL,NULL,NULL,NULL,NULL
SNAP,NULL,NULL,NULL,NULL
XYL,46.15102,NULL,NULL,NULL
CTPCF,3.224138,NULL,NULL,NULL
0QCQ.IL,22.030346,NULL,NULL,NULL
ASLIL.XC,NULL,NULL,NULL,NULL
ASHTY,16.37029,NULL,NULL,NULL
BRFIL.XC,NULL,NULL,NULL,NULL
KEYS,26.197971,NULL,NULL,NULL
ASMIY,27.989363,NULL,NULL,NULL
ASHTF,16.281662,NULL,NULL,NULL
NCYF.L,5110.0,NULL,NULL,NULL
0MDT.IL,NULL,NULL,NULL,NULL
AHODF,11.350806,NULL,NULL,NULL
GLE.L,1121.9512,NULL,NULL,NULL
KBCSF,7.6198153,NULL,NULL,NULL
TTGL.XC,NULL,NULL,NULL,NULL
0NX3.IL,40.625,NULL,NULL,NULL
DIVI.L,NULL,NULL,NULL,NULL
0GM2.IL,43.52,NULL,NULL,NULL
0QKI.IL,15.9341,NULL,NULL,NULL
0NZU.IL,NULL,NULL,NULL,NULL
0MN3.IL,6.7247195,NULL,NULL,NULL
ASLI.L,NULL,NULL,NULL,NULL
FANUF,26.150944,NULL,NULL,NULL
TRCS.L,4045.4546,NULL,NULL,NULL
DIVIL.XC,NULL,NULL,NULL,NULL
TTG.L,NULL,NULL,NULL,NULL
GASNF,11.358025,NULL,NULL,NULL
ADRNY,11.239516,NULL,NULL,NULL
LOK.L,5075.0,NULL,NULL,NULL
TSCDY,15.146534,NULL,NULL,NULL
0MQG.IL,38.91738,NULL,NULL,NULL
TYIDY,17.555216,NULL,NULL,NULL
MLYBY,13.393939,NULL,NULL,NULL
GLEL.XC,1112.1952,NULL,NULL,NULL
DVN,7.064038,NULL,NULL,NULL
CBRE,45.98947,NULL,NULL,NULL
NCYFL.XC,5040.0005,NULL,NULL,NULL
PPCCY,9.583334,NULL,NULL,NULL
HSHCY,11.117347,NULL,NULL,NULL
CLNXF,NULL,NULL,NULL,NULL
TU,45.5625,NULL,NULL,NULL
0DP0.IL,4.1063347,NULL,NULL,NULL
DB,5.287755,NULL,NULL,NULL
0O46.IL,21.020134,NULL,NULL,NULL
FJTSY,22.14567,NULL,NULL,NULL
CPNG,61.687504,NULL,NULL,NULL
FNTL.L,3187.5,NULL,NULL,NULL
KBCSY,7.4746537,NULL,NULL,NULL
TRUMF,38.85778,NULL,NULL,NULL
MTD,30.88672,NULL,NULL,NULL
0QP1.IL,40.708755,NULL,NULL,NULL
0P2N.IL,152.3913,NULL,NULL,NULL
FJTSF,21.727129,NULL,NULL,NULL
ASY.L,1453.4884,NULL,NULL,NULL
GFRD.L,3162.5,NULL,NULL,NULL
0KYZ.L,58.845764,NULL,NULL,NULL
IPFL.XC,615.7895,NULL,NULL,NULL
CLLNY,NULL,NULL,NULL,NULL
GFRDL.XC,3187.5,NULL,NULL,NULL
0LC3.L,5.1210933,NULL,NULL,NULL
GLW,45.09559,NULL,NULL,NULL
SUSL.XC,796.29626,NULL,NULL,NULL
NTOIY,15.454545,NULL,NULL,NULL
CCJI.L,2027.7777,NULL,NULL,NULL
CAH,173.09853,NULL,NULL,NULL
BF-B,33.324074,NULL,NULL,NULL
BF-A,34.60494,NULL,NULL,NULL
LGRDY,21.75824,NULL,NULL,NULL
EIX,21.056074,NULL,NULL,NULL
PPCCF,9.5,NULL,NULL,NULL
0GWS.IL,9.461698,NULL,NULL,NULL
0QRS.IL,45.67376,NULL,NULL,NULL
0LMO.L,2.960078,NULL,NULL,NULL
SCBFF,11.492308,NULL,NULL,NULL
0KNY.L,8.944727,NULL,NULL,NULL
SPLK,221.91333,NULL,NULL,NULL
FTV,31.506441,NULL,NULL,NULL
RMD,28.625406,NULL,NULL,NULL
KMTUY,10.295454,NULL,NULL,NULL
0I1W.L,NULL,NULL,NULL,NULL
HIG,11.77304,NULL,NULL,NULL
WTW,26.38836,NULL,NULL,NULL
LISPZ.XC,41.3028,NULL,NULL,NULL
0R4Y.IL,20.48697,NULL,NULL,NULL
CLPBY,35.8125,NULL,NULL,NULL
KMTUF,10.28409,NULL,NULL,NULL
0RG8.IL,32.565216,NULL,NULL,NULL
ZBH,54.36283,NULL,NULL,NULL
FERE.XC,151.91304,NULL,NULL,NULL
0TZZ.L,NULL,NULL,NULL,NULL
SUS.L,781.48145,NULL,NULL,NULL
WST,46.972973,NULL,NULL,NULL
MHID.IL,15.8,NULL,NULL,NULL
CNRFF,5.1875,NULL,NULL,NULL
0QKN.L,54.174507,NULL,NULL,NULL
0MW7.IL,22.201946,NULL,NULL,NULL
AVB,27.295902,NULL,NULL,NULL
0HQ3.L,31.022987,NULL,NULL,NULL
NWG,4.423387,NULL,NULL,NULL
0TCU.L,78.751755,NULL,NULL,NULL
IBTL.XC,607.6191,NULL,NULL,NULL
WBD,NULL,NULL,NULL,NULL
DLR-PK,5.052234,NULL,NULL,NULL
TLK,16.702616,NULL,NULL,NULL
VP.L,991.6666,NULL,NULL,NULL
0RNH.IL,NULL,NULL,NULL,NULL
0IM1.L,9.862187,NULL,NULL,NULL
NTR,11.6125,NULL,NULL,NULL
FUJIY,15.7075,NULL,NULL,NULL
CAJFF,14.2418995,NULL,NULL,NULL
CAJPY,14.15889,NULL,NULL,NULL
ENQL.XC,NULL,NULL,NULL,NULL
0NPV.IL,11.632287,NULL,NULL,NULL
TSCO,22.692007,NULL,NULL,NULL
SDVKY,18.145452,NULL,NULL,NULL
MHIDL.XC,16.833334,NULL,NULL,NULL
0LSL.L,18.480186,NULL,NULL,NULL
NTIOF,10.699281,NULL,NULL,NULL
DY6D.XC,7.2727275,NULL,NULL,NULL
GIB,21.312378,NULL,NULL,NULL
RBLX,NULL,NULL,NULL,NULL
SCBFY,11.534806,NULL,NULL,NULL
SBAC,51.151646,NULL,NULL,NULL
ENQ.L,NULL,NULL,NULL,NULL
WEC,18.366898,NULL,NULL,NULL
0HJO.L,22.37189,NULL,NULL,NULL
DFS,8.8703375,NULL,NULL,NULL
SYM,NULL,NULL,NULL,NULL
TLKMF,12.5,NULL,NULL,NULL
RCI,31.765102,NULL,NULL,NULL
APTPF,92.5,NULL,NULL,NULL
PINS,NULL,NULL,NULL,NULL
MNP.L,1259.2592,NULL,NULL,NULL
0R35.L,NULL,NULL,NULL,NULL
SDVKF,18.01818,NULL,NULL,NULL
0LWG.L,9.311978,NULL,NULL,NULL
CCJIL.XC,2011.1111,NULL,NULL,NULL
0RI8.IL,10.468496,NULL,NULL,NULL
ADIGL.XC,NULL,NULL,NULL,NULL
NIOX.L,2900.0,NULL,NULL,NULL
0A2Y.IL,14.892858,NULL,NULL,NULL
IBT.L,601.9048,NULL,NULL,NULL
BGUKL.XC,16400.0,NULL,NULL,NULL
EVVTY,22.91502,NULL,NULL,NULL
MAHMF,16.166666,NULL,NULL,NULL
0IPN.L,27.101189,NULL,NULL,NULL
TROW,15.769231,NULL,NULL,NULL
0L6Z.L,15.710145,NULL,NULL,NULL
NESTEH.XC,15.918317,NULL,NULL,NULL
0KW4.L,33.070393,NULL,NULL,NULL
BGUK.L,16360.001,NULL,NULL,NULL
CQP,4.993986,NULL,NULL,NULL
AWK,26.198347,NULL,NULL,NULL
JUSC.L,1310.3448,NULL,NULL,NULL
0AC9.IL,15.369492,NULL,NULL,NULL
0NIR.IL,41.024933,NULL,NULL,NULL
MNPL.XC,1244.4443,NULL,NULL,NULL
0RBI.IL,NULL,NULL,NULL,NULL
SSEZY,33.110294,NULL,NULL,NULL
HNNMY,42.285713,NULL,NULL,NULL
BHKLY,6.1164474,NULL,NULL,NULL
0QZ4.L,46.52985,NULL,NULL,NULL
ADA.XC,11.315789,NULL,NULL,NULL
CJPRY,11.44954,NULL,NULL,NULL
CGL.L,NULL,NULL,NULL,NULL
0IRE.L,40.715477,NULL,NULL,NULL
SMCI,40.776752,NULL,NULL,NULL
0QFT.IL,NULL,NULL,NULL,NULL
1SID.XC,NULL,NULL,NULL,NULL
SLMNP,912.0879,NULL,NULL,NULL
SAUHF,55.719555,NULL,NULL,NULL
EVGGF,22.643562,NULL,NULL,NULL
YAHOF,15.190477,NULL,NULL,NULL
WY,38.43678,NULL,NULL,NULL
MTEL.XC,NULL,NULL,NULL,NULL
GKPL.XC,313.14285,NULL,NULL,NULL
MTSFY,16.04713,NULL,NULL,NULL
RKT,6.817425,NULL,NULL,NULL
AEM,9.482626,NULL,NULL,NULL
SAUHY,56.555553,NULL,NULL,NULL
LSRCY,76.05634,NULL,NULL,NULL
YAHOY,15.357142,NULL,NULL,NULL
VPL.XC,983.3333,NULL,NULL,NULL
TEFOF,14.5517235,NULL,NULL,NULL
ASMA.XC,27.252203,NULL,NULL,NULL
LRP.XC,21.703089,NULL,NULL,NULL
MTROL.XC,3605.0,NULL,NULL,NULL
GKP.L,311.4286,NULL,NULL,NULL
BR,36.68739,NULL,NULL,NULL
GRMN,23.366236,NULL,NULL,NULL
PUBGY,17.164286,NULL,NULL,NULL
SHLAF,28.719513,NULL,NULL,NULL
0YAY.IL,58.824562,NULL,NULL,NULL
KNYJY,24.067009,NULL,NULL,NULL
NRR.L,NULL,NULL,NULL,NULL
0LVL.IL,12.315305,NULL,NULL,NULL
HANA.L,NULL,NULL,NULL,NULL
NRRL.XC,NULL,NULL,NULL,NULL
CHD,55.495796,NULL,NULL,NULL
DGI9L.XC,2620.0002,NULL,NULL,NULL
DGI9.L,2605.0,NULL,NULL,NULL
DAL,5.202929,NULL,NULL,NULL
VNNVF,NULL,NULL,NULL,NULL
0R2X.L,24.368044,NULL,NULL,NULL
DNKEY,8.296969,NULL,NULL,NULL
MTE.L,NULL,NULL,NULL,NULL
KSHTY,110.00001,NULL,NULL,NULL
TEF,14.362069,NULL,NULL,NULL
MTRO.L,3560.0,NULL,NULL,NULL
VONOY,NULL,NULL,NULL,NULL
KNYJF,25.440414,NULL,NULL,NULL
DLR-PJ,4.612329,NULL,NULL,NULL
HKHHF,17.06953,NULL,NULL,NULL
0R13.L,29.90214,NULL,NULL,NULL
HKHHY,17.079592,NULL,NULL,NULL
EC,3.9090908,NULL,NULL,NULL
HAN.L,NULL,NULL,NULL,NULL
ANPDF,19.113636,NULL,NULL,NULL
0R09.L,NULL,NULL,NULL,NULL
KBCB.XC,7.2581453,NULL,NULL,NULL
CLNXE.XC,NULL,NULL,NULL,NULL
VOD,2.1246247,NULL,NULL,NULL
RJF,14.156211,NULL,NULL,NULL
0HPW.L,44.28265,NULL,NULL,NULL
DSFIRA.XC,15.326425,NULL,NULL,NULL
BNTX,8.08075,NULL,NULL,NULL
ANPDY,18.835146,NULL,NULL,NULL
FJVL.XC,666.6666,NULL,NULL,NULL
0RV2.IL,76.44951,NULL,NULL,NULL
MBLY,NULL,NULL,NULL,NULL
DOGEF,NULL,NULL,NULL,NULL
0I50.IL,27.923077,NULL,NULL,NULL
KLBAY,40.476192,NULL,NULL,NULL
SOHOL.XC,1470.0,NULL,NULL,NULL
FJV.L,670.37036,NULL,NULL,NULL
SHLRF,27.92683,NULL,NULL,NULL
SOHO.L,1485.0001,NULL,NULL,NULL
MTB,8.049323,NULL,NULL,NULL
FITB,10.658385,NULL,NULL,NULL
NVR,15.492305,NULL,NULL,NULL
PHM,8.847222,NULL,NULL,NULL
DNNGY,NULL,NULL,NULL,NULL
SRTOY,46.7037,NULL,NULL,NULL
0GDU.IL,28.74819,NULL,NULL,NULL
0IIB.L,16.879374,NULL,NULL,NULL
VTU.L,964.2857,NULL,NULL,NULL
PKX,24.829546,NULL,NULL,NULL
KCTL.XC,NULL,NULL,NULL,NULL
0RPS.L,277.83688,NULL,NULL,NULL
0O8D.IL,22.890467,NULL,NULL,NULL
KUASF,146.35,NULL,NULL,NULL
TW,57.389534,NULL,NULL,NULL
ACSO.L,4076.9233,NULL,NULL,NULL
ULTA,19.33705,NULL,NULL,NULL
0OHK.L,16.04834,NULL,NULL,NULL
CABPL.XC,607.1429,NULL,NULL,NULL
WAB,30.707144,NULL,NULL,NULL
CEBCF,2.8830001,NULL,NULL,NULL
EQLS.L,3075.0,NULL,NULL,NULL
CHRT.L,1684.8484,NULL,NULL,NULL
0GVS.IL,462.0,NULL,NULL,NULL
LGRS.L,3171.4285,NULL,NULL,NULL
0RD1.L,NULL,NULL,NULL,NULL
KCT.L,NULL,NULL,NULL,NULL
0RPZ.L,62.21349,NULL,NULL,NULL
ALNY,NULL,NULL,NULL,NULL
VODPF,2.0670733,NULL,NULL,NULL
CABP.L,600.0,NULL,NULL,NULL
0JWC.L,13.605509,NULL,NULL,NULL
LTHM.L,782.7586,NULL,NULL,NULL
0II2.IL,24.20904,NULL,NULL,NULL
EQR,34.658047,NULL,NULL,NULL
0HEW.L,17.908588,NULL,NULL,NULL
RYAOF,9.433963,NULL,NULL,NULL
PANR.L,NULL,NULL,NULL,NULL
0R6Z.IL,20.215334,NULL,NULL,NULL
SOLG.L,NULL,NULL,NULL,NULL
ORXCF,12.204968,NULL,NULL,NULL
ECOR.L,NULL,NULL,NULL,NULL
NJDCY,51.94737,NULL,NULL,NULL
IIG.L,NULL,NULL,NULL,NULL
0NBD.IL,17.122223,NULL,NULL,NULL
APTV,9.962641,NULL,NULL,NULL
TCOM,26.048506,NULL,NULL,NULL
VEOEY,19.243902,NULL,NULL,NULL
0IFJ.L,44.175896,NULL,NULL,NULL
0TDE.IL,14.586539,NULL,NULL,NULL
STT,13.3494625,NULL,NULL,NULL
VEOEF,19.306747,NULL,NULL,NULL
ECORL.XC,NULL,NULL,NULL,NULL
0JSY.L,10.372808,NULL,NULL,NULL
IX,12.09589,NULL,NULL,NULL
CEZYY,8.764706,NULL,NULL,NULL
SOLGL.XC,NULL,NULL,NULL,NULL
0R3Y.IL,NULL,NULL,NULL,NULL
0KKZ.L,NULL,NULL,NULL,NULL
JMIL.XC,NULL,NULL,NULL,NULL
GXYEF,126.25001,NULL,NULL,NULL
0JVI.L,11.286211,NULL,NULL,NULL
FNX.L,2416.6665,NULL,NULL,NULL
SDMHF,44.485294,NULL,NULL,NULL
PCRFF,7.403101,NULL,NULL,NULL
ASBFF,17.294117,NULL,NULL,NULL
SFOR.L,NULL,NULL,NULL,NULL
PCRFY,7.372016,NULL,NULL,NULL
SREI.L,NULL,NULL,NULL,NULL
ASBFY,16.92347,NULL,NULL,NULL
0QMV.IL,56.739536,NULL,NULL,NULL
BVXP.L,2689.8733,NULL,NULL,NULL
0FQI.IL,17.155338,NULL,NULL,NULL
JMI.L,NULL,NULL,NULL,NULL
SFORL.XC,NULL,NULL,NULL,NULL
VNAD.XC,NULL,NULL,NULL,NULL
MNL.L,762.5,NULL,NULL,NULL
0LTI.L,27.737335,NULL,NULL,NULL
0J71.L,25.437963,NULL,NULL,NULL
EXXRF,5.67458,NULL,NULL,NULL
GWLLF,12.722221,NULL,NULL,NULL
NNDNF,49.025772,NULL,NULL,NULL
ICLR,42.930977,NULL,NULL,NULL
0KO5.L,13.583934,NULL,NULL,NULL
0R4P.L,44.728138,NULL,NULL,NULL
PUBP.XC,17.007767,NULL,NULL,NULL
ILMN,NULL,NULL,NULL,NULL
MT,5.3486056,NULL,NULL,NULL
